SPL (dB)
-133.2139944152791
-133.30227770910435
-131.89615915176807
-131.3816279656211
-131.76917231215032
-132.18284553524074
-131.8712648941624
-131.86623648269222
-132.4376168161281
-133.07512045699735
-133.4806757331378
-133.1451302812625
-133.24383386744157
-133.90396297269615
-134.22107890446708
-133.5653710129549
-133.0856401774664
-133.49417675369997
-134.03322233624766
-132.8093615180582
-131.95299050090773
-133.83814585380514
-136.0039947308211
-135.38570452798328
-135.11908378877277
-134.50593659241656
-134.0981990614495
-134.23827877112575
-133.21111482962343
-132.4427052229288
-132.18011544500794
-131.7688669122487
-131.20574894592912
-130.014499980152
-129.0718082767171
-129.1753069877576
-129.8343550186002
-130.80702943194862
-132.9040617798678
-134.83915961597492
-135.60554537063342
-134.83512878690024
-132.8977261736813
-131.11362706507904
-130.2533055546355
-130.56892533571207
-131.34210329766984
-131.2804013662236
-130.26455929471763
-129.81645940209154
-130.00302562149275
-130.20611587620178
-129.86901628318594
-129.60984733473322
-130.10565415956503
-130.38375075392707
-130.38598181533905
-130.5379097577735
-130.94811370718332
-132.34672589290136
-135.45026471181149
-139.62611052778448
-141.61683421078516
-141.8113162431656
-142.67090799272094
-144.80716195213273
-144.50832445020473
-143.07381207091657
-144.54077305052272
-149.22153266923044
-150.15718041768577
-150.231945183043
-152.35269447312186
-155.39488724509974
-150.14867709454074
-141.97747150744115
-138.94077753563226
-137.9108457462375
-134.23127613466468
-131.25087196222606
-130.4894117052992
-132.21996571191414
-136.7259046694157
-140.16295286795557
-136.06034235779427
-132.05379301172007
-129.65283425557436
-128.3850796398809
-128.21122488345824
-128.17697594950025
-128.5235298105785
-129.2487898773629
-128.88442051299288
-128.62208229111772
-128.86014429197786
-129.13560452690078
-129.38370637956808
-129.73749931213317
-129.8298939309244
-129.47487102099527
-128.86051881670875
-128.3390122400553
-128.08903504046452
-128.03705440688498
-128.5052185892877
-128.91043080426175
-129.5194474791842
-131.77470763494063
-134.85540928398504
-136.964420787199
-139.86554687454338
-143.95304918705543
-146.19199971029894
-147.3586029563162
-150.62974371681486
-149.97167548881004
-149.08324796935392
-151.40802058773767
-158.02774537993366
-156.2365981272817
-155.4505652605581
-157.59803774410094
-156.5353711376249
-156.7898048859109
-155.83288537895675
-152.43451563643308
-148.03865113927816
-146.16572664610882
-146.821980589982
-146.96323876754735
-146.66120414204894
-147.8236652984834
-148.4744550698935
-138.5935121159287
-132.89703586294752
-130.0266858279808
-129.06449322344469
-129.1497639600799
-129.52680751015407
-130.58592616581498
-133.7104777595781
-135.94885445871662
-134.96784398681004
-135.13709322237594
-134.82210181936162
-134.7085389406851
-134.93962994053487
-135.09918716300777
-135.80835092008599
-137.44036327838148
-137.83512515530364
-137.4768697415146
-137.89673391320866
-137.51054783038964
-137.59978281946394
-132.92244930511205
-130.99936291110035
-131.65988004680045
-131.3778062773477
-130.9396210475977
-130.9997186178178
-130.72182186050748
-131.31090535162278
-130.54601525049196
-129.09550672929717
-128.5789204173932
-128.5026725977149
-129.20202477444337
-130.1821384390258
-131.7263151524108
-132.3788848152106
-133.3274084041551
-136.8324213656008
-140.49291156835204
-143.01761273889974
-144.40932334181556
-147.86512034560087
-147.31451045217537
-145.8132824396424
-146.49536368872046
-146.5720052583614
-146.62625969026303
-148.97083248828613
-151.23385135485793
-155.2062717432745
-163.21159940000018
-166.40706798572282
-166.25405017336308
-166.05772346391564
-167.7526279050315
-166.79801141091897
-166.3732126741274
-167.1867961894083
-167.99607449945694
-168.49664176813923
-168.94904981589335
-168.9023582069869
-168.85616325126182
-169.30092022617686
-169.91044463822215
-170.31626219367757
-170.2796666974363
-170.32269823036586
-170.5473996947163
-170.81929725835005
-168.44498234099237
-159.88516359932623
-145.3610448431714
-138.64333822913494
-136.23295357278923
-134.15448185535215
-132.33459671451428
-131.2460446853835
-130.38254558211702
-129.80164428264365
-130.00988567322733
-129.681451465838
-128.44059074163073
-127.6814156361123
-127.5075392830193
-127.57069291866034
-127.4681184064329
-127.87253684390777
-129.11584795133274
-131.558738567351
-136.2682947146429
-141.4669060953767
-141.61676727685534
-138.83567652942858
-137.35671508939032
-138.21092414898789
-140.99307575602654
-146.4041557382948
-154.97555521163426
-152.93937800509337
-153.23942565094993
-156.15287491647612
-162.73066284670332
-161.1564861298569
-152.93583301126296
-148.8139245197972
-144.42862458388694
-141.6000487911017
-139.22047958012143
-135.82684814678652
-133.27509131166929
-132.63051950310162
-133.24459581216485
-133.26245844627996
-132.67623909952016
-132.77072700858744
-133.43564048654255
-134.38330285241062
-134.36159473253804
-133.0835145253641
-132.55466469017702
-132.74484592571437
-133.0510573583676
-134.00890875403087
-136.08178440089628
-136.53657268711564
-134.58269545902166
-133.50850522327016
-132.87718886328616
-133.50536219732402
-137.3709032281568
-145.5547932237805
-147.83673197185092
-150.03586585714214
-154.93294789141794
-160.69683807587668
-162.28743270265647
-157.15588858944636
-157.12912294197903
-162.32316296089706
-165.1333785012815
-163.54183746833309
-162.34494827693513
-163.51776823638772
-163.5402930355931
-163.61996446014172
-165.7826517882177
-166.12475037108334
-164.35626141785846
-161.85702087941553
-159.08542726825945
-159.68478635923472
-164.6304970656962
-167.82915981015168
-166.89847142214379
-166.6210343422455
-167.02622054481535
-165.91334071777837
-146.81380251826096
-138.152244096835
-135.38885210255089
-134.53953453201484
-133.60921958238208
-132.55552037282777
-131.63667657225096
-131.2407961376092
-131.29522461126678
-131.82476420407386
-132.62344044636663
-133.00308886424065
-133.4560909378137
-133.64715471413462
-134.90516532361403
-137.9393496350286
-137.84347503907003
-138.47052621078416
-141.53397040698442
-142.33843486215483
-141.64619848589615
-142.35149055876857
-144.30403789339698
-149.4915683273052
-155.03325901262133
-154.95088609483062
-155.40267489262536
-156.95933071333846
-152.75419450050543
-147.3776903553873
-140.00880874229708
-136.06025925423728
-134.23000469556843
-133.30538479622345
-132.75313017498894
-131.63813270764484
-131.32814878442514
-131.17178654786863
-130.80307291841606
-131.1629548031419
-131.42567740312978
-131.72716755626854
-132.25905132038267
-132.20710209493134
-131.74967256946812
-131.73735633056873
-132.28003153189204
-134.03556916728382
-138.2943039936052
-143.53728682827634
-142.54424618842322
-144.3003964370483
-147.28073320532513
-146.29833927019536
-145.3800789548278
-148.6380167932759
-153.1560344101094
-141.7288737564046
-135.25190914740585
-132.58448247796312
-132.5936182984506
-132.5465302838247
-131.27872928736576
-129.85281408176866
-129.02647948256205
-129.1807044269961
-129.5906579163968
-129.70493842617552
-129.9218552010006
-130.6404628598131
-131.80611330745893
-132.87446663234624
-135.5858016560037
-142.60924815875424
-144.01554157154595
-146.66238041514936
-151.50801747255042
-154.74451779262176
-157.06142340111944
-158.7451477615312
-159.6818479930121
-163.46983638128438
-167.00688128997393
-168.09079778288577
-168.61237883523785
-165.91234076885365
-165.99239421784
-167.3252990316669
-157.6534186928601
-142.89974013754593
-137.58234444699252
-135.99478514197753
-136.03797464136574
-134.90897336988667
-134.39171575282083
-136.1314661438827
-139.88028621457508
-142.6501613689543
-143.66175222561117
-148.04185529117436
-153.9358178204161
-157.98424378560057
-160.64281842147977
-161.21146084896907
-160.2244456024536
-161.2780185133944
-164.68391710876605
-169.10192852323522
-170.434539899891
-170.5687696295853
-170.8952630077516
-171.90735380288294
-171.12150920400254
-172.0337518304967
-168.66733774296475
-150.98052847124967
-143.8239189951197
-140.01054155055735
-138.43029802883558
-138.22253294482672
-138.98495063829864
-138.7411082635394
-137.7822623340772
-137.79379115221298
-138.77011777182344
-138.8204093285266
-138.5599451855724
-138.46600443198275
-138.15579408248837
-138.58710358112805
-139.37377333512413
-140.58450964616424
-139.86773383256687
-139.83819871849965
-142.76191298344224
-147.53849528590953
-153.0460280064998
-158.2600437871184
-161.3370034545049
-163.49746153195272
-164.4078075484396
-165.61544227439495
-166.49993240398368
-166.46648403769404
-166.09997236324267
-165.9612739878375
-164.76325292424778
-163.11217611752164
-161.67399392037618
-162.19186632141975
-165.30526093408588
-166.27501316342398
-165.9653205241834
-160.03290396380464
-156.1052302295622
-155.18688280749328
-152.99082762657238
-151.135865620016
-152.72763628702597
-156.2586677949238
-156.56191870574554
-156.7887852573208
-151.96502693942895
-148.00244954655403
-140.36036129526008
-137.65490390139414
-137.50002413793044
-137.30025364454502
-136.93934480790958
-136.72494815375063
-135.63610110013263
-135.23784985192592
-135.61409941552404
-135.2098577143342
-134.476334863325
-135.03659672917098
-135.13837892703518
-133.97338667276108
-133.90887943940206
-134.40163338964436
-134.8187450760908
-134.95063263179128
-134.91888697575072
-134.9570613797856
-135.72362056955913
-136.74324402908604
-139.0757277597856
-145.1772516557684
-150.0950691386687
-152.09556114458647
-155.5572248598102
-156.42533266388693
-156.28927512490864
-156.2724415625286
-156.48610372364783
-158.284144541638
-162.86454275579686
-164.30416907039668
-164.89966723964852
-165.69237725912842
-164.6225651969193
-162.52144816391765
-159.60294254748754
-151.60318617703635
-145.4253651759524
-143.26274452774766
-139.28721926032102
-136.20964853506595
-134.89238065053615
-134.0888943597872
-133.44764649441026
-133.69412490270452
-134.68920892356277
-135.60473398770355
-137.15398654909308
-137.94286749728883
-137.99982510572718
-139.74200972719868
-142.7412162426104
-144.0886501716378
-143.41864607944962
-142.83387499849292
-142.465519029309
-142.34471669065607
-143.08259826636345
-144.2713467758822
-145.57052159066404
-146.34635031867066
-145.57702636601218
-144.4449395550016
-144.2234163289887
-143.37809078364285
-140.52275026435197
-139.3487874577972
-138.34008857488766
-138.23814061564443
-139.83249012728183
-140.70043695786268
-142.53896421604364
-147.67844226272493
-156.26437445044752
-159.82436088305337
-161.66358203745617
-163.71878724634118
-163.923024388354
-164.8838584077082
-167.0677677179434
-168.45514547618635
-168.2522683118392
-164.49445983729024
-157.58405726956542
-157.32506832461917
-163.4690767932074
-169.35433425501526
-169.9373048386875
-169.08390510306648
-165.09621167553365
-155.6607475286882
-139.4394997546642
-138.86078172608092
-145.93191155341975
-149.39155446403387
-150.8157603852348
-145.817858551449
-137.16532813960012
-134.9618635547006
-134.54129898706606
-132.30874311281462
-130.8787819957787
-130.28908333293862
-130.741051638496
-131.2560546826354
-129.61221967960586
-128.69534570638794
-129.6836035468935
-132.63911577187392
-135.5561307621433
-136.97902469094043
-141.1480703920405
-147.30907332956266
-151.90279722850394
-154.66349501319183
-158.10110185705975
-159.74735874897843
-162.16914422503987
-166.4968809759157
-168.67992599763045
-168.99082866078248
-168.42413282990174
-169.70612921972491
-170.0959336243845
-169.67986373528166
-169.86714805060092
-171.2780185133944
-171.8572828892988
-171.85597299792437
-172.87413531080318
-172.43813823771717
-171.37072096198213
-172.6687912784041
-174.76529979352995
-165.30642028935682
-157.02174337048115
-143.15523767742198
-140.45128966364462
-136.12203674728775
-133.28317921971353
-133.31457593484004
-133.27518664520292
-131.8624920435249
-131.21165742346665
-132.4363780544884
-133.40615669742047
-132.17611009089052
-131.5730882699557
-132.09461668357176
-133.63025020876174
-132.81431896961482
-131.9004262575783
-132.88896585698913
-134.62682627988914
-134.56540793251943
-134.0029735259441
-134.79956008814673
-135.94499313646378
-137.35258983547345
-137.1611762617359
-137.9657263192899
-141.17981024493383
-145.81301532282592
-148.08477544337495
-149.87407975623316
-151.33804954112617
-152.64212079931758
-153.64668489783062
-151.53229859037742
-143.2283581777593
-139.48090777346044
-138.65619614656111
-138.6990967447657
-138.50386345077314
-138.414362100732
-138.00162991239472
-137.53536077660027
-136.97989565332225
-136.60378905051624
-137.2761616059596
-140.43381393349108
-147.42998870709823
-151.66889776005252
-159.5577285777465
-165.28733039128352
-166.42615788379612
-166.82465658518197
-165.69016009730123
-165.79171848215591
-167.0695075055757
-169.94995297349584
-173.01720203911987
-169.6862165538495
-153.14590506757582
-152.12061403580785
-147.54071066974606
-147.74306156814075
-160.63282587947225
-166.13736808744693
-169.53241956641588
-143.48636559320343
-134.17616997665698
-131.25141706464802
-131.21838696692834
-132.37302502762984
-132.37638731588436
-131.50762666728983
-131.0962213660062
-131.1485254004146
-131.6469488098749
-132.7926136427658
-132.50992243416886
-131.4729963635912
-131.32680546668766
-131.37539061462456
-131.892248577359
-133.35333648902807
-137.62185595913172
-146.01883844249022
-148.00983862528435
-149.6712625466757
-146.33592875434243
-141.42510796903895
-138.17350408668264
-135.41745677397674
-132.8175409020412
-131.69187053351774
-131.82948457499367
-132.58990698127525
-132.87542364944508
-131.73347736683368
-131.10881622452962
-131.5434185910507
-132.95865757308158
-133.89744189632407
-133.18919384328996
-132.7815446212065
-132.95291336907172
-134.08445425210124
-134.78521184877525
-133.62614227799162
-133.28607969553698
-134.08015134829296
-135.19880608355035
-135.09955917322355
-134.1279364104537
-133.90053469501194
-134.23575006009736
-134.35201674218524
-132.9117259956385
-131.91226223461283
-131.97053067134365
-132.7822009289729
-133.08749452051683
-132.41455430556866
-132.82559408998023
-134.38311676629394
-135.13859059870788
-133.95374547049457
-133.29217631462086
-134.3148867191639
-134.73170100054463
-133.41268656360307
-133.021825337652
-134.3507259804668
-135.33309278105173
-134.14558086677752
-133.5802758459839
-134.63528475808806
-135.1681368250873
-133.68225616735918
-133.02521632729662
-134.1418341573817
-134.746282184186
-133.47816485777247
-133.36947248060693
-134.67060278174569
-134.94623717441988
-133.944871970324
-134.05693704734648
-135.29525697233134
-135.0621861538606
-134.1750521766732
-135.524142380188
-136.1960084918524
-135.40846752936113
-136.14960086268673
-138.07552831165395
-138.23342887605452
-138.19248649404392
-140.02925947516954
-138.8915845449735
-137.3431865581445
-137.43291844822943
-136.9703374167848
-136.6609911003939
-137.39102245446307
-138.42299019384663
-140.65314773992387
-143.21360052531338
-143.84624160682233
-139.98967999959066
-138.7080848670779
-138.11222183445506
-136.79101692389528
-137.8510508700369
-138.4217195648542
-137.88625552407015
-139.3911074696389
-139.2930929663535
-137.82664213988883
-138.64054583292477
-138.68993954282442
-138.08317748840818
-140.2202863555749
-139.93217094018635
-139.03559852685146
-140.75418967220887
-139.70904252435022
-139.20526651352608
-140.84698001943946
-141.42331511294464
-141.98478567806046
-143.2687040130919
-144.92546934160532
-148.38897571922098
-152.22705828815762
-154.2140448659592
-153.5189205167922
-155.74917234948043
-169.03164611179545
-166.55986783787017
-165.44095680608305
-167.41104235821615
-167.80538827749433
-167.95267415920694
-170.4251089628102
-170.55710026792303
-170.1566136016031
-170.53095828505107
-172.1359109962748
-174.0496473303446
-174.58729560993618
-174.0409744471447
-173.2383451820256
-172.90070790502344
-170.4734222946871
-166.30445943454936
-164.70632878340547
-162.12949003082414
-158.61560714442658
-156.805332786376
-153.4132515170222
-145.1037192344086
-140.32910880293431
-140.26110382610574
-138.86127657244148
-137.05776616155202
-138.01791567204216
-139.6416221747308
-143.12665396847504
-156.01018531992705
-157.7318032656827
-157.41975769447276
-159.01411564800273
-159.87021454612068
-159.43930980720492
-147.4016587903462
-142.60927931383338
-139.96590750036071
-136.33172564208363
-133.7661937721943
-133.2410084829446
-134.4266579272673
-134.50207953508504
-133.27363705380193
-133.4372218413555
-134.84426752979815
-134.6365156110227
-133.4522013411393
-134.05454322691173
-135.92933917178888
-138.0975863572595
-142.46372602348356
-154.95641842424558
-157.72385531780048
-159.48648788652594
-161.28478814117219
-161.7963994881946
-160.88729199010035
-159.59608756069923
-160.4295389525923
-161.90165883150385
-163.21303123840394
-164.90706443438853
-164.50095675016289
-163.80634589730252
-162.62620303221726
-153.63577967154436
-149.78549401998657
-147.26664812674642
-142.55334211375208
-140.70015993767674
-141.15676485429424
-141.36625148179203
-141.39470724121477
-143.43367962242218
-147.96750470388363
-153.23706697428096
-163.23384611934307
-164.18835640118073
-164.5236517547217
-163.64421301777992
-163.6201610579924
-164.59171941240925
-165.69744931204835
-167.83849724885883
-170.10642594634487
-170.09506040736755
-170.55224727287228
-172.4832992493668
-174.09985534409512
-173.9871578375746
-172.55039664158133
-172.148501278364
-173.36254214324617
-174.42102665364865
-174.11966105532554
-172.30685906631393
-172.51062300490844
-170.34668736408096
-160.34345032898108
-159.46226868984826
-158.70781270684967
-158.5754247426716
-164.1130491106548
-167.08607034210218
-164.6439150315264
-161.93367395549873
-150.7700106485099
-138.07495797649756
-135.16559330530131
-135.60934812758117
-134.01676251106002
-132.15622752118466
-131.83248075907173
-132.5018035449907
-134.235509479841
-134.99334264973095
-134.92797245111802
-135.4828070164982
-136.08152554468603
-135.16527255873697
-134.0615229821864
-134.22504220179883
-135.18555419106048
-134.6284485125728
-133.29992794082656
-133.1457171744868
-132.75533077748355
-132.8773742722526
-133.31798873147994
-133.19183375418962
-133.73811783366418
-134.34981025621633
-135.87030488277836
-138.16764948977897
-138.89881749025454
-142.43240783521057
-150.3406499286296
-157.17643947132444
-161.111125985358
-163.04794047323048
-163.39284815082922
-162.8663604060853
-164.03902543300688
-166.71262674994298
-168.4176007451249
-167.81467469190721
-164.59294904655746
-161.3600757672668
-158.78933036060013
-151.7435752990623
-141.63634473833787
-137.52381122073257
-135.51011043960813
-135.36363733925583
-135.8693900315817
-134.68941035904373
-134.47871488143258
-137.13631089492768
-141.95292193028837
-145.59335583094062
-149.38103038692702
-157.48245564085744
-163.53990701320993
-163.40536681214755
-164.63099328882507
-166.151783056162
-167.95961049370527
-168.7684371368185
-169.06802342055545
-170.4326520733805
-169.94320271790093
-169.9677224753826
-170.67622738377958
-169.33743418617394
-165.92468959241324
-161.42291917176692
-154.66232022084694
-144.45920478673722
-137.67791475241637
-135.0193538546863
-134.32043831287228
-134.16519123485762
-133.70260509850888
-132.80834800531466
-132.6201959374365
-132.88026877181204
-132.73864080567867
-132.90299492511141
-133.62045557822492
-135.7610664873434
-140.93442582913656
-147.81128800964552
-152.5841832426129
-153.92585005550274
-156.34911716980758
-161.5331252992452
-162.0776341849667
-162.079564198885
-163.65113783046624
-162.00397338557093
-152.93836965551262
-138.5157347435052
-133.86840288583457
-133.432331888745
-134.7542920934508
-134.73688409718173
-134.46859643070587
-133.39826206035787
-131.99506221300655
-131.1681965830262
-130.95329767377058
-131.6406757635742
-132.52824290567648
-131.6456435641793
-130.90095939042834
-132.355519549636
-135.73662602933211
-138.20619378771687
-139.73230071468788
-143.78234075518236
-144.91671026216596
-145.02125498141402
-148.9830962501701
-155.51100582176963
-162.5792299600355
-164.25883902923
-165.46764948283203
-167.2912870135482
-167.2403107607427
-167.94042925611046
-167.2317220562457
-166.84154801069508
-167.6619366666301
-168.0155036375515
-167.65894600096456
-157.64814692098358
-147.29453880076096
-140.75734926007118
-139.58412817514142
-136.83921720841954
-134.55452689739363
-134.1581618330143
-135.26786660742445
-135.28675379454367
-134.1844611281265
-134.73517892322192
-135.4965270651424
-134.12377744396323
-132.99229243921647
-132.8678853404434
-132.89821446790236
-131.6613095461707
-130.80682514319324
-130.57473543946836
-131.4033678963578
-131.92371721805534
-131.40046317150862
-132.16221958927423
-132.893377566658
-133.16353226638375
-131.61482255295232
-130.12360720954632
-130.00101623188655
-130.48556625709028
-131.22141919873067
-130.7334018350549
-129.75730322374596
-129.92745539263316
-131.0432990586909
-131.43914626189454
-130.32714576856853
-130.47069897251913
-131.912756355362
-133.67809717890805
-136.2551373977457
-141.06563746837406
-148.79519722597885
-148.5390997410098
-148.94691106003526
-149.93694280137942
-152.31266031284835
-155.6579177774626
-160.87912639300072
-156.91909745132796
-142.64487158150385
-136.56847792026997
-133.94699961831435
-133.51938151457085
-132.38839956622445
-130.29866930476484
-129.32904666416843
-129.44543051794392
-130.4022321666636
-130.4554367007596
-129.36573834653478
-129.41054582666035
-130.10365385965974
-131.02802859128974
-131.55380279530874
-131.39354569044087
-132.1478921880433
-132.75324273090078
-132.90004010574418
-132.82573228145603
-132.23745437116077
-132.93650029066555
-134.09783847290157
-135.31207455077546
-136.98318336293124
-138.61234159951735
-142.83058716387154
-145.0745359436167
-145.60517987245697
-145.1635586638898
-142.48851997273488
-139.28392571521533
-137.13239188849985
-135.9478392440132
-134.54443527000686
-134.531423767229
-135.8924662913703
-137.33672743613783
-136.97273457703855
-135.78607968727357
-135.9308611308078
-136.97458949864136
-136.80930703702205
-135.70047317083333
-135.97294229027267
-136.20974025739048
-135.06589146379167
-134.1060687926564
-134.1706952135365
-134.98374597560633
-136.2307083443623
-139.3096228287374
-145.71808378748764
-147.07842179480824
-153.40323422204983
-158.9345884952471
-164.5224415825571
-167.2670897288327
-167.82449860841973
-168.2797735299563
-168.00631793435429
-168.13171709713555
-168.8864645211089
-170.09244180926652
-169.52935251486252
-167.8781448282697
-162.59100324373026
-162.0993271921173
-164.54816971630567
-163.03314513114262
-162.56378726403943
-157.34954532922393
-157.72511994133498
-167.8327886511546
-168.31614052967473
-162.71180129741526
-153.8803575181218
-140.7906378149934
-135.72253670279554
-133.70982120931188
-133.2042855999132
-133.03420682383933
-132.77148678992884
-132.99474380098513
-133.0776009876232
-133.53738037909417
-134.50106366955498
-134.36170760369276
-135.06087513936157
-136.41849350293825
-137.27285926379156
-136.35309442752356
-133.67314543710586
-131.45046801838842
-130.7519024389289
-132.3958170526765
-134.197028535199
-133.92834365185908
-133.30515732839785
-133.36668900376824
-134.15233323329167
-133.15663691480307
-132.72253962147462
-133.35521368158064
-133.41684201931716
-132.1545452574372
-131.57785216745242
-134.04296399317818
-135.31347148323266
-136.08442200972354
-143.44137821005688
-147.86719515767868
-151.06122563230124
-157.2871227869353
-158.93579176778923
-159.06423421603117
-160.44616811003866
-159.07650944298175
-158.74316463785445
-159.84615522261998
-162.79619239365516
-164.74691260700422
-162.97853120194148
-163.8852448118449
-166.3267675661189
-164.58312170781863
-162.51092756992273
-162.35081533827397
-165.40937811359444
-169.13330076285274
-169.90208478035873
-171.82725489327447
-173.15276714567293
-173.50568771449804
-173.96581654244773
-175.12252843651484
-176.39885896308635
-176.36543724759076
-174.67663933989343
-174.04530872377094
-174.57013464279558
-166.11985336448635
-159.08466611897472
-156.0670037432239
-154.51794270028515
-150.87056900761328
-145.54075506963028
-142.50369839442192
-139.66918021276362
-138.152816298839
-137.13978111781384
-136.23671807300465
-136.67111499400167
-138.92589473692715
-142.62379382050716
-144.41775117629498
-144.72157678148778
-146.94999279285366
-150.87309580890545
-152.64661213122
-154.23240963354903
-152.68921157013625
-150.80332687836133
-149.92168052630257
-149.43166625175445
-149.3745018232504
-148.73452623103276
-147.81147379568668
-146.20530304615767
-146.3728902727493
-149.13138404896532
-150.9815349474579
-154.10005295477572
-164.17135942772455
-165.29050621944623
-165.59649708513118
-155.64943956975412
-154.5645841153407
-158.32652917458947
-158.1001641121646
-157.5815112938596
-160.78671872471713
-169.63800941090182
-168.49664176813923
-166.79351835686109
-167.10708251405666
-167.1935055138063
-165.17761465484088
-165.70665753335592
-167.68744082027294
-167.63757295328193
-168.8325958112319
-170.260576799363
-169.70134184666728
-170.6563101518102
-171.82075445078107
-172.62635941920416
-165.04923967568914
-157.5528741910725
-146.82972535149938
-140.10757376998714
-137.13716051613395
-135.29857778160894
-134.65508076898305
-134.6826629571866
-134.66256890037033
-134.675067939567
-134.25554611704104
-134.30925995639677
-134.83647406213262
-136.01083745656186
-137.35245564471535
-139.6185013937737
-145.60247297620992
-151.82102727371213
-155.79797906314778
-159.12554119547454
-161.86738230798315
-164.39933075039568
-166.52557263379924
-168.0918986561031
-169.08944280839958
-168.99082866078248
-170.11782130713587
-173.53643435491364
-175.43348828348746
-175.52701832369834
-174.88727877456768
-174.71694538157988
-158.3720904720482
-139.78442660512326
-134.87274241965184
-133.94196721034396
-133.06969529034373
-131.29622602686422
-131.08052671118114
-131.51520498309324
-132.79359667235195
-132.427186123282
-130.97784713671655
-131.04295779387687
-130.90208322483585
-131.28302162780182
-130.90037424961287
-131.03139248953428
-133.3301697533036
-134.45166916308307
